mode,fs,operation,iter_no,time_sec
tmpfs,tmpfs,getattr,121,0.000001298
tmpfs,tmpfs,getattr,122,0.000001508
tmpfs,tmpfs,getattr,123,0.000001498
tmpfs,tmpfs,getattr,124,0.000001463
tmpfs,tmpfs,getattr,125,0.000001396
tmpfs,tmpfs,getattr,126,0.000001411
tmpfs,tmpfs,getattr,127,0.000001413
tmpfs,tmpfs,getattr,128,0.000001468
tmpfs,tmpfs,getattr,129,0.000001530
tmpfs,tmpfs,getattr,130,0.000001451
tmpfs,tmpfs,getattr,131,0.000001366
tmpfs,tmpfs,getattr,132,0.000001600
tmpfs,tmpfs,getattr,133,0.000001411
tmpfs,tmpfs,getattr,134,0.000001996
tmpfs,tmpfs,getattr,135,0.000001567
tmpfs,tmpfs,getattr,136,0.000001416
tmpfs,tmpfs,getattr,137,0.000001260
tmpfs,tmpfs,getattr,138,0.000001611
tmpfs,tmpfs,getattr,139,0.000001384
tmpfs,tmpfs,getattr,140,0.000001412
tmpfs,tmpfs,getattr,141,0.000001435
tmpfs,tmpfs,getattr,142,0.000001386
tmpfs,tmpfs,getattr,143,0.000001479
tmpfs,tmpfs,getattr,144,0.000001411
tmpfs,tmpfs,getattr,145,0.000001541
tmpfs,tmpfs,getattr,146,0.000001540
tmpfs,tmpfs,getattr,147,0.000001443
tmpfs,tmpfs,getattr,148,0.000001367
tmpfs,tmpfs,getattr,149,0.000001454
tmpfs,tmpfs,getattr,150,0.000001426
tmpfs,tmpfs,getattr,151,0.000001489
tmpfs,tmpfs,getattr,152,0.000001470
tmpfs,tmpfs,getattr,153,0.000001370
tmpfs,tmpfs,getattr,154,0.000001362
tmpfs,tmpfs,getattr,155,0.000001391
tmpfs,tmpfs,getattr,156,0.000001469
tmpfs,tmpfs,getattr,157,0.000001394
tmpfs,tmpfs,getattr,158,0.000001534
tmpfs,tmpfs,getattr,159,0.000001397
tmpfs,tmpfs,getattr,160,0.000001438
tmpfs,tmpfs,getattr,161,0.000001437
tmpfs,tmpfs,getattr,162,0.000001378
tmpfs,tmpfs,getattr,163,0.000001413
tmpfs,tmpfs,getattr,164,0.000001501
tmpfs,tmpfs,getattr,165,0.000001804
tmpfs,tmpfs,getattr,166,0.000001575
tmpfs,tmpfs,getattr,167,0.000001529
tmpfs,tmpfs,getattr,168,0.000001508
tmpfs,tmpfs,getattr,169,0.000001559
tmpfs,tmpfs,getattr,170,0.000001506
tmpfs,tmpfs,getattr,171,0.000001578
tmpfs,tmpfs,getattr,172,0.000001576
tmpfs,tmpfs,getattr,173,0.000001467
tmpfs,tmpfs,getattr,174,0.000001462
tmpfs,tmpfs,getattr,175,0.000001472
tmpfs,tmpfs,getattr,176,0.000001357
tmpfs,tmpfs,getattr,177,0.000001450
tmpfs,tmpfs,getattr,178,0.000001491
tmpfs,tmpfs,getattr,179,0.000001402
tmpfs,tmpfs,getattr,180,0.000001409
tmpfs,tmpfs,getattr,181,0.000001494
tmpfs,tmpfs,getattr,182,0.000001457
tmpfs,tmpfs,getattr,183,0.000001460
tmpfs,tmpfs,getattr,184,0.000001352
tmpfs,tmpfs,getattr,185,0.000001398
tmpfs,tmpfs,getattr,186,0.000001641
tmpfs,tmpfs,getattr,187,0.000001473
tmpfs,tmpfs,getattr,188,0.000001344
tmpfs,tmpfs,getattr,189,0.000001469
tmpfs,tmpfs,getattr,190,0.000001465
tmpfs,tmpfs,getattr,191,0.000001433
tmpfs,tmpfs,getattr,192,0.000001549
tmpfs,tmpfs,getattr,193,0.000001470
tmpfs,tmpfs,getattr,194,0.000001444
tmpfs,tmpfs,getattr,195,0.000001395
tmpfs,tmpfs,getattr,196,0.000001593
tmpfs,tmpfs,getattr,197,0.000001327
tmpfs,tmpfs,getattr,198,0.000001437
tmpfs,tmpfs,getattr,199,0.000001777
tmpfs,tmpfs,getattr,200,0.000001436
fuse_passthrough,fuse,open,1,0.000334380
fuse_passthrough,fuse,open,2,0.000422929
fuse_passthrough,fuse,open,3,0.000430270
fuse_passthrough,fuse,open,4,0.000534054
fuse_passthrough,fuse,open,5,0.000406983
fuse_passthrough,fuse,open,6,0.000392366
fuse_passthrough,fuse,open,7,0.000583772
fuse_passthrough,fuse,open,8,0.000505490
fuse_passthrough,fuse,open,9,0.000544835
fuse_passthrough,fuse,open,10,0.000392187
fuse_passthrough,fuse,open,11,0.000576665
fuse_passthrough,fuse,open,12,0.000430791
fuse_passthrough,fuse,open,13,0.000435624
fuse_passthrough,fuse,open,14,0.000438571
fuse_passthrough,fuse,open,15,0.000434477
fuse_passthrough,fuse,open,16,0.000504024
fuse_passthrough,fuse,open,17,0.000465079
fuse_passthrough,fuse,open,18,0.000388167
fuse_passthrough,fuse,open,19,0.000549753
fuse_passthrough,fuse,open,20,0.000506086
fuse_passthrough,fuse,open,21,0.000451014
fuse_passthrough,fuse,open,22,0.000513404
fuse_passthrough,fuse,open,23,0.000461678
fuse_passthrough,fuse,open,24,0.000438332
fuse_passthrough,fuse,open,25,0.000540102
fuse_passthrough,fuse,open,26,0.000367119
fuse_passthrough,fuse,open,27,0.000332390
fuse_passthrough,fuse,open,28,0.000481004
fuse_passthrough,fuse,open,29,0.000602570
fuse_passthrough,fuse,open,30,0.000385614
fuse_passthrough,fuse,open,31,0.000617543
fuse_passthrough,fuse,open,32,0.000519807
fuse_passthrough,fuse,open,33,0.000441544
fuse_passthrough,fuse,open,34,0.000430831
fuse_passthrough,fuse,open,35,0.000512559
fuse_passthrough,fuse,open,36,0.000564519
fuse_passthrough,fuse,open,37,0.000439693
fuse_passthrough,fuse,open,38,0.000544122
fuse_passthrough,fuse,open,39,0.000487181
fuse_passthrough,fuse,open,40,0.000419484
fuse_passthrough,fuse,open,41,0.000365041
fuse_passthrough,fuse,open,42,0.000434949
fuse_passthrough,fuse,open,43,0.000284133
fuse_passthrough,fuse,open,44,0.000330735
fuse_passthrough,fuse,open,45,0.000521210
fuse_passthrough,fuse,open,46,0.000514834
fuse_passthrough,fuse,open,47,0.000607907
fuse_passthrough,fuse,open,48,0.000406469
fuse_passthrough,fuse,open,49,0.000327919
fuse_passthrough,fuse,open,50,0.000613602
fuse_passthrough,fuse,open,51,0.000500186
fuse_passthrough,fuse,open,52,0.000326041
fuse_passthrough,fuse,open,53,0.000408867
fuse_passthrough,fuse,open,54,0.000369085
fuse_passthrough,fuse,open,55,0.000418255
fuse_passthrough,fuse,open,56,0.000405082
fuse_passthrough,fuse,open,57,0.000440504
fuse_passthrough,fuse,open,58,0.000579275
fuse_passthrough,fuse,open,59,0.000539981
fuse_passthrough,fuse,open,60,0.000461554
fuse_passthrough,fuse,open,61,0.000486688
fuse_passthrough,fuse,open,62,0.000363423
fuse_passthrough,fuse,open,63,0.000395067
fuse_passthrough,fuse,open,64,0.000470185
fuse_passthrough,fuse,open,65,0.000444661
fuse_passthrough,fuse,open,66,0.000476925
fuse_passthrough,fuse,open,67,0.000382590
fuse_passthrough,fuse,open,68,0.000349594
fuse_passthrough,fuse,open,69,0.000478119
fuse_passthrough,fuse,open,70,0.000454249
fuse_passthrough,fuse,open,71,0.000259688
fuse_passthrough,fuse,open,72,0.000349097
fuse_passthrough,fuse,open,73,0.000335119
fuse_passthrough,fuse,open,74,0.000368989
fuse_passthrough,fuse,open,75,0.000472740
fuse_passthrough,fuse,open,76,0.000555739
fuse_passthrough,fuse,open,77,0.000571551
fuse_passthrough,fuse,open,78,0.000522839
fuse_passthrough,fuse,open,79,0.000269064
fuse_passthrough,fuse,open,80,0.000429252
fuse_passthrough,fuse,open,81,0.000465136
fuse_passthrough,fuse,open,82,0.000442487
fuse_passthrough,fuse,open,83,0.000528621
fuse_passthrough,fuse,open,84,0.000529045
fuse_passthrough,fuse,open,85,0.000433790
fuse_passthrough,fuse,open,86,0.000332915
fuse_passthrough,fuse,open,87,0.000468046
fuse_passthrough,fuse,open,88,0.000526627
fuse_passthrough,fuse,open,89,0.000376152
fuse_passthrough,fuse,open,90,0.000424088
fuse_passthrough,fuse,open,91,0.000459282
fuse_passthrough,fuse,open,92,0.000402765
fuse_passthrough,fuse,open,93,0.000265233
fuse_passthrough,fuse,open,94,0.000408896
fuse_passthrough,fuse,open,95,0.000444358
fuse_passthrough,fuse,open,96,0.000401455
fuse_passthrough,fuse,open,97,0.000385834
fuse_passthrough,fuse,open,98,0.000322962
fuse_passthrough,fuse,open,99,0.000429915
fuse_passthrough,fuse,open,100,0.000444755
fuse_passthrough,fuse,open,101,0.000288649
fuse_passthrough,fuse,open,102,0.000384470
fuse_passthrough,fuse,open,103,0.000464819
fuse_passthrough,fuse,open,104,0.000477103
fuse_passthrough,fuse,open,105,0.000532987
fuse_passthrough,fuse,open,106,0.000391236
fuse_passthrough,fuse,open,107,0.000427153
fuse_passthrough,fuse,open,108,0.000353496
fuse_passthrough,fuse,open,109,0.000398481
fuse_passthrough,fuse,open,110,0.000380701
fuse_passthrough,fuse,open,111,0.000351594
fuse_passthrough,fuse,open,112,0.000305755
fuse_passthrough,fuse,open,113,0.000410068
fuse_passthrough,fuse,open,114,0.000339136
fuse_passthrough,fuse,open,115,0.000414489
fuse_passthrough,fuse,open,116,0.000457119
fuse_passthrough,fuse,open,117,0.000471145
fuse_passthrough,fuse,open,118,0.000412700
fuse_passthrough,fuse,open,119,0.000475197
fuse_passthrough,fuse,open,120,0.000486823
fuse_passthrough,fuse,open,121,0.000482535
fuse_passthrough,fuse,open,122,0.000490399
fuse_passthrough,fuse,open,123,0.000480839
fuse_passthrough,fuse,open,124,0.000389844
fuse_passthrough,fuse,open,125,0.000466122
fuse_passthrough,fuse,open,126,0.000444463
fuse_passthrough,fuse,open,127,0.000463481
fuse_passthrough,fuse,open,128,0.000179474
fuse_passthrough,fuse,open,129,0.000599066
fuse_passthrough,fuse,open,130,0.000382723
fuse_passthrough,fuse,open,131,0.000470438
fuse_passthrough,fuse,open,132,0.000435807
fuse_passthrough,fuse,open,133,0.000421193
fuse_passthrough,fuse,open,134,0.000426155
fuse_passthrough,fuse,open,135,0.000420250
fuse_passthrough,fuse,open,136,0.000474404
fuse_passthrough,fuse,open,137,0.000479395
fuse_passthrough,fuse,open,138,0.000439282
fuse_passthrough,fuse,open,139,0.000416477
fuse_passthrough,fuse,open,140,0.000574582
fuse_passthrough,fuse,open,141,0.000388322
fuse_passthrough,fuse,open,142,0.000394890
fuse_passthrough,fuse,open,143,0.000566481
fuse_passthrough,fuse,open,144,0.000463951
fuse_passthrough,fuse,open,145,0.000373919
fuse_passthrough,fuse,open,146,0.000360453
fuse_passthrough,fuse,open,147,0.000455504
fuse_passthrough,fuse,open,148,0.000558578
fuse_passthrough,fuse,open,149,0.000507023
fuse_passthrough,fuse,open,150,0.000565162
fuse_passthrough,fuse,open,151,0.000393865
fuse_passthrough,fuse,open,152,0.000462472
fuse_passthrough,fuse,open,153,0.000356639
fuse_passthrough,fuse,open,154,0.000374843
fuse_passthrough,fuse,open,155,0.000374002
fuse_passthrough,fuse,open,156,0.000461764
fuse_passthrough,fuse,open,157,0.000452008
fuse_passthrough,fuse,open,158,0.000386532
fuse_passthrough,fuse,open,159,0.000428325
fuse_passthrough,fuse,open,160,0.000336600
fuse_passthrough,fuse,open,161,0.000473919
fuse_passthrough,fuse,open,162,0.000419018
fuse_passthrough,fuse,open,163,0.000263428
fuse_passthrough,fuse,open,164,0.000376975
fuse_passthrough,fuse,open,165,0.000443002
fuse_passthrough,fuse,open,166,0.000373884
fuse_passthrough,fuse,open,167,0.000448968
fuse_passthrough,fuse,open,168,0.000480651
fuse_passthrough,fuse,open,169,0.000280117
fuse_passthrough,fuse,open,170,0.000332084
fuse_passthrough,fuse,open,171,0.000392219
fuse_passthrough,fuse,open,172,0.000221241
fuse_passthrough,fuse,open,173,0.000358582
fuse_passthrough,fuse,open,174,0.000247979
fuse_passthrough,fuse,open,175,0.000420217
fuse_passthrough,fuse,open,176,0.000352054
fuse_passthrough,fuse,open,177,0.000275413
fuse_passthrough,fuse,open,178,0.000331243
fuse_passthrough,fuse,open,179,0.000255399
fuse_passthrough,fuse,open,180,0.000475729
fuse_passthrough,fuse,open,181,0.000476005
fuse_passthrough,fuse,open,182,0.000293465
fuse_passthrough,fuse,open,183,0.000376066
fuse_passthrough,fuse,open,184,0.000294882
fuse_passthrough,fuse,open,185,0.000402935
fuse_passthrough,fuse,open,186,0.000466332
fuse_passthrough,fuse,open,187,0.000379613
fuse_passthrough,fuse,open,188,0.000605732
fuse_passthrough,fuse,open,189,0.000450163
fuse_passthrough,fuse,open,190,0.000429395
fuse_passthrough,fuse,open,191,0.000407014
fuse_passthrough,fuse,open,192,0.000370156
fuse_passthrough,fuse,open,193,0.000453116
fuse_passthrough,fuse,open,194,0.000598693
fuse_passthrough,fuse,open,195,0.000470604
fuse_passthrough,fuse,open,196,0.000465343
fuse_passthrough,fuse,open,197,0.000371072
fuse_passthrough,fuse,open,198,0.000362234
fuse_passthrough,fuse,open,199,0.000373983
fuse_passthrough,fuse,open,200,0.000310882
fuse_passthrough,fuse,read,1,0.000300756
fuse_passthrough,fuse,read,2,0.000163998
fuse_passthrough,fuse,read,3,0.000149933
fuse_passthrough,fuse,read,4,0.000121051
fuse_passthrough,fuse,read,5,0.000179086
fuse_passthrough,fuse,read,6,0.000069603
fuse_passthrough,fuse,read,7,0.000073120
fuse_passthrough,fuse,read,8,0.000102374
fuse_passthrough,fuse,read,9,0.000156820
fuse_passthrough,fuse,read,10,0.000077153
fuse_passthrough,fuse,read,11,0.000134507
fuse_passthrough,fuse,read,12,0.000140595
fuse_passthrough,fuse,read,13,0.000136302
fuse_passthrough,fuse,read,14,0.000069486
fuse_passthrough,fuse,read,15,0.000176003
fuse_passthrough,fuse,read,16,0.000142317
fuse_passthrough,fuse,read,17,0.000068950
fuse_passthrough,fuse,read,18,0.000140057
fuse_passthrough,fuse,read,19,0.000077120
fuse_passthrough,fuse,read,20,0.000070028
fuse_passthrough,fuse,read,21,0.000098242
fuse_passthrough,fuse,read,22,0.000161354
fuse_passthrough,fuse,read,23,0.000079430
fuse_passthrough,fuse,read,24,0.000144458
fuse_passthrough,fuse,read,25,0.000056703
fuse_passthrough,fuse,read,26,0.000140477
fuse_passthrough,fuse,read,27,0.000103162
fuse_passthrough,fuse,read,28,0.000139464
fuse_passthrough,fuse,read,29,0.000178219
fuse_passthrough,fuse,read,30,0.000173568
fuse_passthrough,fuse,read,31,0.000174367
fuse_passthrough,fuse,read,32,0.000218798
fuse_passthrough,fuse,read,33,0.000070720
fuse_passthrough,fuse,read,34,0.000133982
fuse_passthrough,fuse,read,35,0.000204897
fuse_passthrough,fuse,read,36,0.000071731
fuse_passthrough,fuse,read,37,0.000154924
fuse_passthrough,fuse,read,38,0.000069049
fuse_passthrough,fuse,read,39,0.000134491
fuse_passthrough,fuse,read,40,0.000071874
fuse_passthrough,fuse,read,41,0.000168860
fuse_passthrough,fuse,read,42,0.000140894
fuse_passthrough,fuse,read,43,0.000235732
fuse_passthrough,fuse,read,44,0.000123589
fuse_passthrough,fuse,read,45,0.000102166
fuse_passthrough,fuse,read,46,0.000177863
fuse_passthrough,fuse,read,47,0.000105971
fuse_passthrough,fuse,read,48,0.000189234
fuse_passthrough,fuse,read,49,0.000165709
fuse_passthrough,fuse,read,50,0.000126616
fuse_passthrough,fuse,read,51,0.000151008
fuse_passthrough,fuse,read,52,0.000235343
fuse_passthrough,fuse,read,53,0.000070572
fuse_passthrough,fuse,read,54,0.000072682
fuse_passthrough,fuse,read,55,0.000150372
fuse_passthrough,fuse,read,56,0.000132908
fuse_passthrough,fuse,read,57,0.000132533
fuse_passthrough,fuse,read,58,0.000152571
fuse_passthrough,fuse,read,59,0.000131121
fuse_passthrough,fuse,read,60,0.000152761
fuse_passthrough,fuse,read,61,0.000119606
fuse_passthrough,fuse,read,62,0.000144835
fuse_passthrough,fuse,read,63,0.000142066
fuse_passthrough,fuse,read,64,0.000125415
fuse_passthrough,fuse,read,65,0.000132010
fuse_passthrough,fuse,read,66,0.000162998
fuse_passthrough,fuse,read,67,0.000147325
fuse_passthrough,fuse,read,68,0.000122990
fuse_passthrough,fuse,read,69,0.000196037
fuse_passthrough,fuse,read,70,0.000135836
fuse_passthrough,fuse,read,71,0.000139658
fuse_passthrough,fuse,read,72,0.000097238
fuse_passthrough,fuse,read,73,0.000265621
fuse_passthrough,fuse,read,74,0.000093013
fuse_passthrough,fuse,read,75,0.000149650
fuse_passthrough,fuse,read,76,0.000162144
fuse_passthrough,fuse,read,77,0.000068360
fuse_passthrough,fuse,read,78,0.000088181
fuse_passthrough,fuse,read,79,0.000148177
fuse_passthrough,fuse,read,80,0.000069778
fuse_passthrough,fuse,read,81,0.000139777
fuse_passthrough,fuse,read,82,0.000191570
fuse_passthrough,fuse,read,83,0.000168573
fuse_passthrough,fuse,read,84,0.000072089
fuse_passthrough,fuse,read,85,0.000084177
fuse_passthrough,fuse,read,86,0.000162100
fuse_passthrough,fuse,read,87,0.000176352
fuse_passthrough,fuse,read,88,0.000121173
fuse_passthrough,fuse,read,89,0.000098808
fuse_passthrough,fuse,read,90,0.000188907
fuse_passthrough,fuse,read,91,0.000144219
fuse_passthrough,fuse,read,92,0.000071623
fuse_passthrough,fuse,read,93,0.000193438
fuse_passthrough,fuse,read,94,0.000114973
fuse_passthrough,fuse,read,95,0.000238919
fuse_passthrough,fuse,read,96,0.000128698
fuse_passthrough,fuse,read,97,0.000146687
fuse_passthrough,fuse,read,98,0.000253936
fuse_passthrough,fuse,read,99,0.000091156
fuse_passthrough,fuse,read,100,0.000171267
fuse_passthrough,fuse,read,101,0.000072623
fuse_passthrough,fuse,read,102,0.000139949
fuse_passthrough,fuse,read,103,0.000152924
fuse_passthrough,fuse,read,104,0.000239270
fuse_passthrough,fuse,read,105,0.000232998
fuse_passthrough,fuse,read,106,0.000098312
fuse_passthrough,fuse,read,107,0.000133486
fuse_passthrough,fuse,read,108,0.000161571
fuse_passthrough,fuse,read,109,0.000146725
fuse_passthrough,fuse,read,110,0.000056011
fuse_passthrough,fuse,read,111,0.000175114
fuse_passthrough,fuse,read,112,0.000082850
fuse_passthrough,fuse,read,113,0.000166482
fuse_passthrough,fuse,read,114,0.000152614
fuse_passthrough,fuse,read,115,0.000161085
fuse_passthrough,fuse,read,116,0.000100243
fuse_passthrough,fuse,read,117,0.000201471
fuse_passthrough,fuse,read,118,0.000079575
fuse_passthrough,fuse,read,119,0.000123952
fuse_passthrough,fuse,read,120,0.000194185
fuse_passthrough,fuse,read,121,0.000119139
fuse_passthrough,fuse,read,122,0.000079454
fuse_passthrough,fuse,read,123,0.000140542
fuse_passthrough,fuse,read,124,0.000137353
fuse_passthrough,fuse,read,125,0.000179588
fuse_passthrough,fuse,read,126,0.000138828
fuse_passthrough,fuse,read,127,0.000207651
fuse_passthrough,fuse,read,128,0.000117276
fuse_passthrough,fuse,read,129,0.000083391
fuse_passthrough,fuse,read,130,0.000108410
fuse_passthrough,fuse,read,131,0.000170824
fuse_passthrough,fuse,read,132,0.000180371
fuse_passthrough,fuse,read,133,0.000107274
fuse_passthrough,fuse,read,134,0.000084913
fuse_passthrough,fuse,read,135,0.000141987
fuse_passthrough,fuse,read,136,0.000144258
fuse_passthrough,fuse,read,137,0.000136315
fuse_passthrough,fuse,read,138,0.000168688
fuse_passthrough,fuse,read,139,0.000122244
fuse_passthrough,fuse,read,140,0.000147781
fuse_passthrough,fuse,read,141,0.000071216
fuse_passthrough,fuse,read,142,0.000152116
fuse_passthrough,fuse,read,143,0.000138656
fuse_passthrough,fuse,read,144,0.000076752
fuse_passthrough,fuse,read,145,0.000124784
fuse_passthrough,fuse,read,146,0.000089411
fuse_passthrough,fuse,read,147,0.000146667
fuse_passthrough,fuse,read,148,0.000141171
fuse_passthrough,fuse,read,149,0.000126979
fuse_passthrough,fuse,read,150,0.000222905
fuse_passthrough,fuse,read,151,0.000128697
fuse_passthrough,fuse,read,152,0.000172606
fuse_passthrough,fuse,read,153,0.000151997
fuse_passthrough,fuse,read,154,0.000093524
fuse_passthrough,fuse,read,155,0.000122462
fuse_passthrough,fuse,read,156,0.000129742
fuse_passthrough,fuse,read,157,0.000138272
fuse_passthrough,fuse,read,158,0.000096428
fuse_passthrough,fuse,read,159,0.000121852
fuse_passthrough,fuse,read,160,0.000152218
fuse_passthrough,fuse,read,161,0.000154592
fuse_passthrough,fuse,read,162,0.000086040
fuse_passthrough,fuse,read,163,0.000142283
fuse_passthrough,fuse,read,164,0.000123575
fuse_passthrough,fuse,read,165,0.000160357
fuse_passthrough,fuse,read,166,0.000136564
fuse_passthrough,fuse,read,167,0.000059062
fuse_passthrough,fuse,read,168,0.000163267
fuse_passthrough,fuse,read,169,0.000125774
fuse_passthrough,fuse,read,170,0.000188295
fuse_passthrough,fuse,read,171,0.000183512
fuse_passthrough,fuse,read,172,0.000149619
fuse_passthrough,fuse,read,173,0.000069189
fuse_passthrough,fuse,read,174,0.000128464
fuse_passthrough,fuse,read,175,0.000147848
fuse_passthrough,fuse,read,176,0.000075439
fuse_passthrough,fuse,read,177,0.000092323
fuse_passthrough,fuse,read,178,0.000150206
fuse_passthrough,fuse,read,179,0.000145167
fuse_passthrough,fuse,read,180,0.000174845
fuse_passthrough,fuse,read,181,0.000101113
fuse_passthrough,fuse,read,182,0.000192555
fuse_passthrough,fuse,read,183,0.000122163
fuse_passthrough,fuse,read,184,0.000131624
fuse_passthrough,fuse,read,185,0.000120218
fuse_passthrough,fuse,read,186,0.000160608
fuse_passthrough,fuse,read,187,0.000147445
fuse_passthrough,fuse,read,188,0.000070428
fuse_passthrough,fuse,read,189,0.000163932
fuse_passthrough,fuse,read,190,0.000176154
fuse_passthrough,fuse,read,191,0.000144531
fuse_passthrough,fuse,read,192,0.000103015
fuse_passthrough,fuse,read,193,0.000059861
fuse_passthrough,fuse,read,194,0.000133325
fuse_passthrough,fuse,read,195,0.000183750
fuse_passthrough,fuse,read,196,0.000081502
fuse_passthrough,fuse,read,197,0.000107052
fuse_passthrough,fuse,read,198,0.000081354
fuse_passthrough,fuse,read,199,0.000141008
fuse_passthrough,fuse,read,200,0.000065736
fuse_passthrough,fuse,write,1,0.000270460
fuse_passthrough,fuse,write,2,0.000106303
fuse_passthrough,fuse,write,3,0.000252697
fuse_passthrough,fuse,write,4,0.000222040
fuse_passthrough,fuse,write,5,0.000174339
fuse_passthrough,fuse,write,6,0.000108461
fuse_passthrough,fuse,write,7,0.000163705
fuse_passthrough,fuse,write,8,0.000167188
fuse_passthrough,fuse,write,9,0.000104265
fuse_passthrough,fuse,write,10,0.000152244
fuse_passthrough,fuse,write,11,0.000080848
fuse_passthrough,fuse,write,12,0.000164730
fuse_passthrough,fuse,write,13,0.000092676
fuse_passthrough,fuse,write,14,0.000172797
fuse_passthrough,fuse,write,15,0.000165796
fuse_passthrough,fuse,write,16,0.000188083
fuse_passthrough,fuse,write,17,0.000139178
fuse_passthrough,fuse,write,18,0.000080753
fuse_passthrough,fuse,write,19,0.000115022
fuse_passthrough,fuse,write,20,0.000150310
fuse_passthrough,fuse,write,21,0.000151633
fuse_passthrough,fuse,write,22,0.000285501
fuse_passthrough,fuse,write,23,0.000133388
fuse_passthrough,fuse,write,24,0.000183693
fuse_passthrough,fuse,write,25,0.000134976
fuse_passthrough,fuse,write,26,0.000182805
fuse_passthrough,fuse,write,27,0.000146814
fuse_passthrough,fuse,write,28,0.000074698
fuse_passthrough,fuse,write,29,0.000207393
fuse_passthrough,fuse,write,30,0.000197105
fuse_passthrough,fuse,write,31,0.000143977
fuse_passthrough,fuse,write,32,0.000136052
fuse_passthrough,fuse,write,33,0.000233754
fuse_passthrough,fuse,write,34,0.000129093
fuse_passthrough,fuse,write,35,0.000155728
fuse_passthrough,fuse,write,36,0.000202332
fuse_passthrough,fuse,write,37,0.000135878
fuse_passthrough,fuse,write,38,0.000168074
fuse_passthrough,fuse,write,39,0.000203657
fuse_passthrough,fuse,write,40,0.000155393
fuse_passthrough,fuse,write,41,0.000173004
fuse_passthrough,fuse,write,42,0.000224111
fuse_passthrough,fuse,write,43,0.000192335
fuse_passthrough,fuse,write,44,0.000136890
fuse_passthrough,fuse,write,45,0.000208837
fuse_passthrough,fuse,write,46,0.000165325
fuse_passthrough,fuse,write,47,0.000286754
fuse_passthrough,fuse,write,48,0.000257361
fuse_passthrough,fuse,write,49,0.000126869
fuse_passthrough,fuse,write,50,0.000245299
fuse_passthrough,fuse,write,51,0.000157195
fuse_passthrough,fuse,write,52,0.000072232
fuse_passthrough,fuse,write,53,0.000116167
fuse_passthrough,fuse,write,54,0.000106095
fuse_passthrough,fuse,write,55,0.000149395
fuse_passthrough,fuse,write,56,0.000182946
fuse_passthrough,fuse,write,57,0.000125603
fuse_passthrough,fuse,write,58,0.000214972
fuse_passthrough,fuse,write,59,0.000200230
fuse_passthrough,fuse,write,60,0.000150911
fuse_passthrough,fuse,write,61,0.000182836
fuse_passthrough,fuse,write,62,0.000205841
fuse_passthrough,fuse,write,63,0.000088837
fuse_passthrough,fuse,write,64,0.000090257
fuse_passthrough,fuse,write,65,0.000175544
fuse_passthrough,fuse,write,66,0.000144255
fuse_passthrough,fuse,write,67,0.000202215
fuse_passthrough,fuse,write,68,0.000237148
fuse_passthrough,fuse,write,69,0.000243485
fuse_passthrough,fuse,write,70,0.000180273
fuse_passthrough,fuse,write,71,0.000221633
fuse_passthrough,fuse,write,72,0.000155374
fuse_passthrough,fuse,write,73,0.000265661
fuse_passthrough,fuse,write,74,0.000249673
fuse_passthrough,fuse,write,75,0.000109954
fuse_passthrough,fuse,write,76,0.000681299
fuse_passthrough,fuse,write,77,0.000222784
fuse_passthrough,fuse,write,78,0.000240175
fuse_passthrough,fuse,write,79,0.000191570
fuse_passthrough,fuse,write,80,0.000211916
fuse_passthrough,fuse,write,81,0.000143945
fuse_passthrough,fuse,write,82,0.000170191
fuse_passthrough,fuse,write,83,0.000081578
fuse_passthrough,fuse,write,84,0.000108430
fuse_passthrough,fuse,write,85,0.000184277
fuse_passthrough,fuse,write,86,0.000179273
fuse_passthrough,fuse,write,87,0.000149692
fuse_passthrough,fuse,write,88,0.000104752
fuse_passthrough,fuse,write,89,0.000154220
fuse_passthrough,fuse,write,90,0.000201012
fuse_passthrough,fuse,write,91,0.000169689
fuse_passthrough,fuse,write,92,0.000160693
fuse_passthrough,fuse,write,93,0.000139879
fuse_passthrough,fuse,write,94,0.000093457
fuse_passthrough,fuse,write,95,0.000164541
fuse_passthrough,fuse,write,96,0.000134122
fuse_passthrough,fuse,write,97,0.000184069
fuse_passthrough,fuse,write,98,0.000135111
fuse_passthrough,fuse,write,99,0.000164324
fuse_passthrough,fuse,write,100,0.000172519
fuse_passthrough,fuse,write,101,0.000158955
fuse_passthrough,fuse,write,102,0.000173488
fuse_passthrough,fuse,write,103,0.000164823
fuse_passthrough,fuse,write,104,0.000169384
fuse_passthrough,fuse,write,105,0.000132731
fuse_passthrough,fuse,write,106,0.000193394
fuse_passthrough,fuse,write,107,0.000120524
fuse_passthrough,fuse,write,108,0.000139617
fuse_passthrough,fuse,write,109,0.000147554
fuse_passthrough,fuse,write,110,0.000186616
fuse_passthrough,fuse,write,111,0.000141434
fuse_passthrough,fuse,write,112,0.000086671
fuse_passthrough,fuse,write,113,0.000172294
fuse_passthrough,fuse,write,114,0.000157815
fuse_passthrough,fuse,write,115,0.000188546
fuse_passthrough,fuse,write,116,0.000156368
fuse_passthrough,fuse,write,117,0.000167144
fuse_passthrough,fuse,write,118,0.000241144
fuse_passthrough,fuse,write,119,0.000152250
fuse_passthrough,fuse,write,120,0.000071962
fuse_passthrough,fuse,write,121,0.000120160
fuse_passthrough,fuse,write,122,0.000142738
fuse_passthrough,fuse,write,123,0.000132308
fuse_passthrough,fuse,write,124,0.000155402
